id,xmin,ymin,xmax,ymax
84.png,2798.0,3725.0,2825.0,3748.0
84.png,30.0,1812.0,57.0,1840.0
84.png,2306.0,3581.0,2370.0,3603.0
84.png,2331.0,3511.0,2349.0,3535.0
84.png,2335.0,3804.0,2364.0,3835.0
84.png,2308.0,3512.0,2331.0,3546.0
84.png,2536.0,3771.0,2562.0,3792.0
84.png,2621.0,3924.0,2638.0,3947.0
84.png,2033.0,3575.0,2048.0,3590.0
84.png,1552.0,3215.0,1580.0,3241.0
84.png,2034.0,3595.0,2051.0,3615.0
84.png,2045.0,3553.0,2061.0,3573.0
84.png,2410.0,3759.0,2435.0,3786.0
84.png,2395.0,3763.0,2422.0,3793.0
84.png,2373.0,3780.0,2404.0,3807.0
84.png,2355.0,3783.0,2388.0,3814.0
84.png,2344.0,3793.0,2379.0,3824.0
84.png,2323.0,3535.0,2338.0,3558.0
84.png,2194.0,3804.0,2234.0,3837.0
84.png,1429.0,2274.0,1451.0,2285.0
84.png,2167.0,3802.0,2201.0,3829.0
84.png,2208.0,3822.0,2253.0,3855.0
84.png,2313.0,3705.0,2336.0,3738.0
84.png,2283.0,3705.0,2295.0,3722.0
84.png,2338.0,3680.0,2379.0,3696.0
84.png,2152.0,3666.0,2169.0,3699.0
84.png,2132.0,3261.0,2145.0,3278.0
84.png,2123.0,3454.0,2144.0,3487.0
84.png,2139.0,3463.0,2162.0,3497.0
84.png,2163.0,3463.0,2190.0,3510.0
84.png,2184.0,3470.0,2212.0,3508.0
84.png,2226.0,3500.0,2248.0,3535.0
84.png,2201.0,3786.0,2225.0,3807.0
84.png,2251.0,3487.0,2287.0,3538.0
84.png,2134.0,3743.0,2149.0,3766.0
84.png,1409.0,2728.0,1489.0,2798.0
84.png,2888.0,3681.0,2916.0,3703.0
84.png,2419.0,3923.0,2444.0,3948.0
84.png,2385.0,3926.0,2403.0,3948.0
84.png,2955.0,3742.0,2974.0,3759.0
84.png,2934.0,3599.0,2953.0,3614.0
84.png,2942.0,3605.0,2963.0,3622.0
84.png,1584.0,3123.0,1630.0,3159.0
84.png,1769.0,3191.0,1782.0,3211.0
84.png,2947.0,3608.0,2973.0,3629.0
84.png,2957.0,3616.0,2979.0,3635.0
84.png,2964.0,3623.0,2987.0,3643.0
84.png,2972.0,3631.0,2995.0,3650.0
84.png,2983.0,3639.0,3003.0,3655.0
84.png,2989.0,3642.0,3016.0,3666.0
84.png,2315.0,3829.0,2344.0,3856.0
84.png,2378.0,3890.0,2404.0,3916.0
84.png,2917.0,3703.0,2938.0,3719.0
84.png,2396.0,4001.0,2410.0,4008.0
84.png,2014.0,3628.0,2026.0,3643.0
84.png,1821.0,3277.0,1835.0,3300.0
84.png,2323.0,3900.0,2339.0,3917.0
84.png,1836.0,3189.0,1870.0,3218.0
84.png,1576.0,3111.0,1607.0,3140.0
84.png,1909.0,3292.0,1919.0,3310.0
84.png,1753.0,3242.0,1766.0,3264.0
84.png,1872.0,3445.0,1884.0,3467.0
84.png,1784.0,3130.0,1807.0,3161.0
84.png,1859.0,3381.0,1879.0,3406.0
84.png,1706.0,3363.0,1727.0,3385.0
84.png,2394.0,3905.0,2428.0,3933.0
84.png,2369.0,3883.0,2397.0,3907.0
84.png,1580.0,3277.0,1591.0,3303.0
84.png,2977.0,3824.0,2994.0,3851.0
84.png,1507.0,2670.0,1563.0,2721.0
84.png,2587.0,1077.0,2601.0,1094.0
84.png,1667.0,2947.0,1731.0,3000.0
84.png,1623.0,2992.0,1669.0,3030.0
84.png,1458.0,2742.0,1774.0,3000.0
84.png,217.0,1290.0,444.0,1596.0
84.png,2933.0,3717.0,2955.0,3734.0
84.png,2925.0,3831.0,2941.0,3860.0
84.png,2885.0,3637.0,2909.0,3656.0
84.png,2864.0,3654.0,2884.0,3670.0
84.png,2867.0,3660.0,2892.0,3679.0
84.png,2876.0,3668.0,2898.0,3686.0
84.png,2965.0,3714.0,2978.0,3724.0
84.png,2966.0,3827.0,2979.0,3851.0
84.png,2360.0,3873.0,2390.0,3900.0
84.png,2939.0,3835.0,2952.0,3859.0
84.png,2434.0,3826.0,2466.0,3849.0
84.png,2463.0,3808.0,2491.0,3830.0
84.png,2473.0,3815.0,2502.0,3840.0
84.png,2482.0,3825.0,2509.0,3848.0
84.png,2492.0,3831.0,2524.0,3856.0
84.png,2503.0,3840.0,2530.0,3864.0
84.png,2514.0,3850.0,2541.0,3871.0
84.png,2518.0,3857.0,2551.0,3880.0
84.png,2489.0,3877.0,2520.0,3900.0
84.png,2469.0,3860.0,2499.0,3883.0
84.png,2461.0,3850.0,2493.0,3874.0
84.png,2451.0,3842.0,2483.0,3868.0
84.png,1680.0,3294.0,1695.0,3317.0
84.png,1879.0,3081.0,1896.0,3108.0
84.png,2818.0,3703.0,2843.0,3721.0
84.png,1540.0,3140.0,1568.0,3167.0
84.png,2811.0,3696.0,2834.0,3717.0
84.png,2324.0,3986.0,2338.0,3994.0
84.png,2283.0,3919.0,2295.0,3943.0
84.png,2633.0,3872.0,2651.0,3891.0
84.png,2657.0,3856.0,2674.0,3875.0
84.png,2695.0,3776.0,2721.0,3796.0
84.png,2729.0,3761.0,2755.0,3785.0
84.png,2740.0,3775.0,2776.0,3805.0
84.png,2708.0,3748.0,2737.0,3769.0
84.png,2701.0,3738.0,2731.0,3764.0
84.png,2673.0,3716.0,2692.0,3732.0
84.png,2678.0,3723.0,2699.0,3739.0
84.png,2781.0,3710.0,2809.0,3730.0
84.png,2798.0,3680.0,2821.0,3700.0
84.png,1425.0,2264.0,1455.0,2273.0
84.png,1565.0,3225.0,1596.0,3253.0
84.png,2830.0,3710.0,2853.0,3728.0
84.png,2836.0,3715.0,2860.0,3736.0
84.png,2678.0,3760.0,2704.0,3782.0
84.png,2844.0,3724.0,2868.0,3745.0
84.png,2560.0,3793.0,2587.0,3815.0
84.png,2550.0,3785.0,2578.0,3808.0
84.png,2034.0,3681.0,2046.0,3698.0
84.png,2332.0,3706.0,2348.0,3731.0
84.png,2346.0,3700.0,2364.0,3730.0
84.png,2361.0,3699.0,2378.0,3727.0
84.png,2376.0,3696.0,2391.0,3720.0
84.png,2391.0,3695.0,2408.0,3722.0
84.png,2406.0,3694.0,2423.0,3720.0
84.png,1433.0,2243.0,1457.0,2265.0
84.png,1556.0,3144.0,1574.0,3162.0
84.png,1387.0,2803.0,1415.0,2829.0
84.png,1605.0,3134.0,1647.0,3170.0
84.png,1883.0,3229.0,1905.0,3260.0
84.png,2886.0,3634.0,2898.0,3645.0
84.png,1615.0,3085.0,1641.0,3107.0
84.png,2420.0,3692.0,2432.0,3711.0
84.png,1475.0,2153.0,1493.0,2178.0
84.png,1544.0,3171.0,1570.0,3195.0
84.png,1548.0,3190.0,1572.0,3211.0
84.png,1580.0,3167.0,1602.0,3188.0
84.png,1613.0,3173.0,1631.0,3189.0
84.png,1589.0,3188.0,1615.0,3212.0
84.png,1951.0,3156.0,1963.0,3172.0
84.png,2016.0,3248.0,2034.0,3272.0
84.png,1562.0,2598.0,1605.0,2637.0
84.png,1419.0,2242.0,1443.0,2264.0
84.png,1654.0,2535.0,1684.0,2564.0
84.png,1554.0,2377.0,1574.0,2401.0
84.png,1464.0,2315.0,1492.0,2345.0
84.png,1479.0,2324.0,1505.0,2350.0
84.png,1602.0,2273.0,1623.0,2300.0
84.png,1487.0,2168.0,1505.0,2196.0
84.png,1473.0,2122.0,1491.0,2137.0
84.png,1595.0,2212.0,1621.0,2239.0
84.png,1439.0,2353.0,1461.0,2374.0
84.png,1352.0,2293.0,1373.0,2330.0
84.png,1380.0,2238.0,1409.0,2268.0
84.png,1399.0,2239.0,1419.0,2262.0
84.png,1406.0,2242.0,1430.0,2267.0
84.png,1343.0,1927.0,1393.0,1951.0
85.png,964.0,3255.0,978.0,3277.0
85.png,1590.0,2923.0,1618.0,2939.0
85.png,3755.0,386.0,3772.0,426.0
85.png,3827.0,130.0,3844.0,168.0
85.png,3805.0,138.0,3821.0,169.0
85.png,3844.0,542.0,3861.0,568.0
85.png,3806.0,565.0,3851.0,592.0
85.png,3782.0,561.0,3805.0,592.0
85.png,2832.0,1881.0,2848.0,1909.0
85.png,2469.0,2331.0,2482.0,2354.0
85.png,2360.0,1933.0,2386.0,1978.0
85.png,2210.0,815.0,2262.0,837.0
85.png,2870.0,744.0,2904.0,756.0
85.png,2567.0,1966.0,2592.0,1983.0
85.png,2410.0,1412.0,2443.0,1430.0
85.png,2711.0,1435.0,2729.0,1465.0
85.png,2404.0,1932.0,2420.0,1963.0
85.png,2837.0,1983.0,2851.0,2009.0
85.png,2679.0,2055.0,2703.0,2076.0
85.png,2908.0,2332.0,2926.0,2362.0
85.png,2914.0,2375.0,2940.0,2413.0
85.png,2930.0,2416.0,2945.0,2439.0
85.png,2313.0,1019.0,2345.0,1036.0
85.png,2821.0,554.0,2835.0,578.0
85.png,2552.0,345.0,2564.0,376.0
85.png,3391.0,458.0,3405.0,484.0
85.png,3044.0,741.0,3087.0,761.0
85.png,2962.0,524.0,2977.0,553.0
85.png,3050.0,513.0,3061.0,544.0
85.png,3682.0,656.0,3718.0,677.0
85.png,2121.0,2469.0,2150.0,2486.0
85.png,2105.0,2449.0,2125.0,2479.0
85.png,2047.0,2540.0,2078.0,2555.0
85.png,1744.0,2739.0,1759.0,2770.0
85.png,1400.0,2747.0,1426.0,2765.0
85.png,2211.0,2311.0,2243.0,2329.0
85.png,1785.0,2041.0,1814.0,2058.0
85.png,1985.0,1994.0,2013.0,2009.0
85.png,1654.0,2071.0,1690.0,2095.0
85.png,2052.0,1879.0,2089.0,1896.0
85.png,1956.0,1860.0,1980.0,1875.0
85.png,1504.0,1852.0,1525.0,1899.0
85.png,1463.0,1684.0,1479.0,1720.0
85.png,2097.0,1557.0,2129.0,1572.0
85.png,1667.0,1644.0,1711.0,1661.0
85.png,2121.0,1378.0,2147.0,1392.0
85.png,2105.0,1364.0,2135.0,1381.0
85.png,2106.0,1350.0,2133.0,1366.0
85.png,2966.0,1531.0,3000.0,1556.0
85.png,1852.0,1474.0,1880.0,1492.0
85.png,2296.0,2115.0,2326.0,2134.0
85.png,2049.0,1692.0,2082.0,1711.0
85.png,2143.0,1692.0,2176.0,1711.0
85.png,2922.0,1368.0,2961.0,1388.0
85.png,3866.0,1385.0,3893.0,1394.0
85.png,3382.0,1783.0,3409.0,1794.0
85.png,3191.0,1597.0,3215.0,1643.0
85.png,3553.0,1495.0,3574.0,1535.0
85.png,3560.0,1547.0,3575.0,1575.0
85.png,3573.0,1566.0,3591.0,1597.0
85.png,3352.0,1581.0,3373.0,1592.0
85.png,3548.0,1860.0,3584.0,1880.0
85.png,3575.0,2393.0,3594.0,2418.0
85.png,3760.0,2080.0,3779.0,2107.0
85.png,4082.0,1841.0,4096.0,1866.0
85.png,3411.0,944.0,3433.0,961.0
85.png,3452.0,935.0,3465.0,961.0
85.png,3380.0,888.0,3394.0,915.0
85.png,3424.0,1006.0,3434.0,1029.0
85.png,2950.0,891.0,2969.0,918.0
85.png,2964.0,947.0,2981.0,976.0
85.png,3025.0,1170.0,3039.0,1196.0
85.png,1420.0,2022.0,1452.0,2035.0
85.png,1516.0,2141.0,1547.0,2156.0
85.png,128.0,720.0,154.0,735.0
85.png,695.0,1027.0,740.0,1044.0
85.png,1409.0,2003.0,1447.0,2026.0
85.png,1416.0,1980.0,1445.0,1997.0
85.png,4192.0,2040.0,4204.0,2062.0
85.png,4132.0,1822.0,4147.0,1852.0
85.png,4116.0,1771.0,4130.0,1796.0
85.png,4057.0,1031.0,4089.0,1052.0
85.png,3609.0,1494.0,3622.0,1516.0
85.png,3795.0,1636.0,3824.0,1655.0
85.png,4034.0,1663.0,4057.0,1706.0
85.png,1868.0,1513.0,1898.0,1527.0
85.png,1788.0,1417.0,1804.0,1443.0
85.png,307.0,237.0,335.0,255.0
85.png,428.0,274.0,449.0,313.0
85.png,459.0,269.0,477.0,299.0
85.png,519.0,516.0,556.0,541.0
85.png,246.0,654.0,273.0,670.0
85.png,320.0,607.0,344.0,622.0
85.png,283.0,519.0,302.0,553.0
85.png,1582.0,1255.0,1607.0,1272.0
85.png,938.0,812.0,967.0,830.0
85.png,1276.0,969.0,1318.0,992.0
85.png,1117.0,1138.0,1151.0,1159.0
85.png,1202.0,723.0,1221.0,761.0
85.png,1112.0,604.0,1141.0,618.0
85.png,1045.0,463.0,1114.0,494.0
85.png,1485.0,418.0,1512.0,434.0
85.png,1334.0,118.0,1359.0,130.0
85.png,1296.0,1007.0,1322.0,1026.0
85.png,538.0,2252.0,564.0,2269.0
85.png,1203.0,2294.0,1238.0,2315.0
85.png,1169.0,2180.0,1197.0,2198.0
85.png,1157.0,2357.0,1178.0,2391.0
85.png,927.0,2085.0,957.0,2105.0
85.png,1306.0,1895.0,1336.0,1913.0
85.png,1315.0,1120.0,1336.0,1154.0
85.png,1314.0,1874.0,1343.0,1889.0
85.png,1035.0,1696.0,1066.0,1715.0
85.png,1359.0,1475.0,1376.0,1501.0
85.png,1345.0,1422.0,1359.0,1445.0
85.png,1314.0,1306.0,1331.0,1337.0
85.png,1325.0,1362.0,1340.0,1388.0
85.png,1834.0,64.0,1855.0,111.0
85.png,1981.0,37.0,1999.0,77.0
85.png,2125.0,11.0,2138.0,45.0
85.png,1550.0,1176.0,1580.0,1202.0
85.png,1939.0,942.0,1963.0,956.0
85.png,1904.0,1090.0,1929.0,1107.0
85.png,1517.0,1019.0,1538.0,1032.0
85.png,1877.0,1051.0,1907.0,1066.0
85.png,2163.0,1036.0,2180.0,1072.0
85.png,1691.0,1187.0,1727.0,1204.0
85.png,1764.0,1301.0,1782.0,1331.0
85.png,2054.0,29.0,2067.0,53.0
85.png,1755.0,1307.0,1770.0,1333.0
85.png,2008.0,1194.0,2038.0,1212.0
85.png,1810.0,1341.0,1822.0,1366.0
85.png,1937.0,933.0,1957.0,946.0
85.png,1918.0,938.0,1938.0,952.0
85.png,1849.0,943.0,1870.0,954.0
85.png,1658.0,840.0,1675.0,871.0
85.png,1565.0,693.0,1597.0,712.0
85.png,1941.0,481.0,1955.0,505.0
85.png,1541.0,602.0,1573.0,623.0
85.png,1553.0,417.0,1585.0,434.0
85.png,1232.0,2660.0,1258.0,2676.0
85.png,1312.0,2683.0,1342.0,2700.0
85.png,465.0,1179.0,484.0,1215.0
85.png,478.0,1234.0,494.0,1262.0
85.png,450.0,1355.0,477.0,1396.0
85.png,860.0,1238.0,877.0,1268.0
85.png,823.0,1113.0,842.0,1141.0
85.png,795.0,1346.0,827.0,1364.0
85.png,421.0,1252.0,431.0,1276.0
85.png,108.0,1533.0,134.0,1550.0
85.png,758.0,1445.0,785.0,1462.0
85.png,897.0,1406.0,914.0,1430.0
85.png,906.0,1430.0,919.0,1450.0
85.png,16.0,1195.0,44.0,1213.0
85.png,715.0,1001.0,734.0,1017.0
85.png,690.0,963.0,717.0,981.0
85.png,901.0,950.0,934.0,968.0
85.png,786.0,797.0,803.0,827.0
85.png,385.0,859.0,422.0,881.0
85.png,346.0,850.0,370.0,896.0
85.png,766.0,692.0,794.0,712.0
85.png,1154.0,2968.0,1179.0,2986.0
85.png,830.0,2563.0,864.0,2583.0
85.png,768.0,2589.0,800.0,2608.0
85.png,571.0,2392.0,601.0,2411.0
85.png,905.0,2844.0,937.0,2864.0
85.png,1298.0,2971.0,1331.0,2994.0
85.png,350.0,2637.0,382.0,2652.0
85.png,545.0,2578.0,576.0,2599.0
85.png,719.0,2302.0,737.0,2333.0
85.png,387.0,2508.0,401.0,2538.0
85.png,246.0,2124.0,269.0,2161.0
85.png,645.0,2047.0,667.0,2082.0
85.png,770.0,1807.0,800.0,1830.0
85.png,377.0,1685.0,400.0,1699.0
85.png,327.0,1502.0,352.0,1520.0
85.png,316.0,1452.0,344.0,1470.0
86.png,2478.0,2727.0,2500.0,2743.0
86.png,29.0,1623.0,471.0,1734.0
86.png,2745.0,1913.0,3030.0,1956.0
86.png,2788.0,1954.0,2946.0,1982.0
86.png,2708.0,2028.0,3087.0,2082.0
86.png,3165.0,2057.0,3464.0,2098.0
86.png,1805.0,1869.0,2106.0,1915.0
87.png,1026.0,4442.0,1071.0,4538.0
87.png,1310.0,3754.0,1345.0,3832.0
87.png,1318.0,3845.0,1374.0,3971.0
87.png,1350.0,4085.0,1395.0,4192.0
87.png,1315.0,4099.0,1354.0,4194.0
87.png,1270.0,4104.0,1310.0,4196.0
87.png,1364.0,4206.0,1403.0,4298.0
87.png,1325.0,4218.0,1370.0,4323.0
87.png,1288.0,4224.0,1324.0,4316.0
87.png,1245.0,4227.0,1288.0,4315.0
87.png,1222.0,4107.0,1274.0,4215.0
87.png,1188.0,4111.0,1234.0,4223.0
87.png,1208.0,4233.0,1245.0,4326.0
87.png,1167.0,4240.0,1207.0,4331.0
87.png,1124.0,4239.0,1166.0,4340.0
87.png,1081.0,4244.0,1129.0,4346.0
87.png,1046.0,4259.0,1079.0,4333.0
87.png,967.0,4264.0,1007.0,4351.0
87.png,954.0,4145.0,994.0,4237.0
87.png,988.0,4129.0,1033.0,4240.0
87.png,1027.0,4116.0,1072.0,4236.0
87.png,1070.0,4117.0,1111.0,4222.0
87.png,1107.0,4123.0,1152.0,4228.0
87.png,1147.0,4117.0,1195.0,4223.0
87.png,1272.0,3761.0,1308.0,3835.0
87.png,1225.0,3765.0,1263.0,3844.0
87.png,1273.0,3854.0,1324.0,3964.0
87.png,1032.0,3792.0,1070.0,3871.0
87.png,1123.0,2609.0,1151.0,2671.0
87.png,1150.0,2604.0,1178.0,2671.0
87.png,1139.0,2527.0,1167.0,2588.0
87.png,970.0,3569.0,992.0,3613.0
87.png,862.0,3577.0,883.0,3610.0
87.png,905.0,3648.0,936.0,3715.0
87.png,932.0,3652.0,960.0,3708.0
87.png,911.0,3811.0,944.0,3884.0
87.png,954.0,3803.0,989.0,3878.0
87.png,990.0,3797.0,1025.0,3876.0
87.png,1112.0,3780.0,1148.0,3858.0
87.png,1243.0,3865.0,1284.0,3969.0
87.png,922.0,3901.0,968.0,4024.0
87.png,963.0,3910.0,1006.0,4005.0
87.png,1000.0,3900.0,1044.0,3995.0
87.png,1039.0,3893.0,1085.0,3995.0
87.png,1078.0,3893.0,1123.0,4000.0
87.png,1157.0,3874.0,1205.0,3982.0
87.png,1068.0,3779.0,1107.0,3872.0
87.png,1144.0,3780.0,1186.0,3859.0
87.png,1195.0,3778.0,1225.0,3850.0
87.png,1193.0,3871.0,1244.0,3981.0
87.png,990.0,4439.0,1031.0,4542.0
87.png,1099.0,4425.0,1150.0,4522.0
87.png,639.0,1596.0,697.0,1696.0
87.png,1149.0,4443.0,1184.0,4524.0
87.png,527.0,1313.0,599.0,1423.0
87.png,495.0,1337.0,552.0,1427.0
87.png,467.0,1351.0,510.0,1417.0
87.png,444.0,1362.0,487.0,1432.0
87.png,438.0,1425.0,462.0,1463.0
87.png,499.0,1581.0,533.0,1626.0
87.png,521.0,1543.0,577.0,1627.0
87.png,556.0,1511.0,623.0,1610.0
87.png,594.0,1500.0,656.0,1594.0
87.png,630.0,1478.0,697.0,1581.0
87.png,670.0,1474.0,728.0,1561.0
87.png,742.0,1445.0,799.0,1526.0
87.png,775.0,1431.0,839.0,1517.0
87.png,803.0,1395.0,877.0,1507.0
87.png,848.0,1396.0,911.0,1489.0
87.png,892.0,1389.0,946.0,1468.0
87.png,925.0,1477.0,998.0,1584.0
87.png,888.0,1491.0,957.0,1593.0
87.png,854.0,1509.0,917.0,1609.0
87.png,823.0,1534.0,880.0,1624.0
87.png,788.0,1551.0,852.0,1648.0
87.png,744.0,1554.0,808.0,1655.0
87.png,713.0,1572.0,776.0,1676.0
87.png,565.0,1305.0,621.0,1396.0
87.png,667.0,1260.0,725.0,1346.0
87.png,707.0,1251.0,760.0,1333.0
87.png,1367.0,4508.0,1403.0,4585.0
87.png,1193.0,4439.0,1231.0,4519.0
87.png,1006.0,4556.0,1039.0,4638.0
87.png,1063.0,4548.0,1102.0,4632.0
87.png,1102.0,4551.0,1133.0,4618.0
87.png,1172.0,4534.0,1209.0,4614.0
87.png,1219.0,4530.0,1251.0,4611.0
87.png,1231.0,4428.0,1262.0,4512.0
87.png,1273.0,4421.0,1305.0,4497.0
87.png,1309.0,4412.0,1350.0,4487.0
87.png,1291.0,4518.0,1329.0,4596.0
87.png,565.0,1210.0,613.0,1283.0
87.png,738.0,1227.0,793.0,1308.0
87.png,595.0,1195.0,644.0,1272.0
87.png,624.0,1180.0,676.0,1256.0
87.png,658.0,1173.0,703.0,1241.0
87.png,688.0,1164.0,736.0,1231.0
87.png,718.0,1149.0,764.0,1215.0
87.png,743.0,1126.0,802.0,1208.0
87.png,779.0,1126.0,825.0,1192.0
87.png,820.0,1141.0,911.0,1284.0
87.png,808.0,1198.0,866.0,1286.0
87.png,771.0,1214.0,837.0,1302.0
87.png,1095.0,2612.0,1119.0,2671.0
87.png,1064.0,2617.0,1095.0,2672.0
87.png,1038.0,2617.0,1065.0,2675.0
87.png,1011.0,2622.0,1040.0,2683.0
87.png,453.0,394.0,518.0,502.0
87.png,490.0,361.0,569.0,485.0
87.png,582.0,575.0,694.0,732.0
87.png,544.0,596.0,592.0,672.0
87.png,509.0,611.0,558.0,690.0
87.png,544.0,700.0,593.0,773.0
87.png,518.0,718.0,564.0,787.0
87.png,479.0,729.0,520.0,791.0
87.png,446.0,734.0,496.0,806.0
87.png,419.0,751.0,462.0,820.0
87.png,383.0,761.0,431.0,840.0
87.png,351.0,779.0,396.0,853.0
87.png,320.0,791.0,366.0,863.0
87.png,285.0,812.0,329.0,880.0
87.png,255.0,821.0,299.0,893.0
87.png,218.0,832.0,268.0,906.0
87.png,409.0,649.0,465.0,730.0
87.png,377.0,658.0,434.0,745.0
87.png,344.0,668.0,394.0,746.0
87.png,306.0,681.0,369.0,776.0
87.png,284.0,709.0,330.0,784.0
87.png,247.0,719.0,299.0,800.0
87.png,213.0,732.0,265.0,814.0
87.png,417.0,424.0,472.0,504.0
87.png,371.0,429.0,444.0,535.0
87.png,332.0,442.0,401.0,541.0
87.png,258.0,486.0,316.0,572.0
87.png,87.0,303.0,171.0,360.0
87.png,73.0,454.0,212.0,543.0
87.png,68.0,570.0,108.0,626.0
87.png,97.0,632.0,131.0,680.0
87.png,120.0,691.0,156.0,745.0
87.png,147.0,758.0,183.0,811.0
87.png,199.0,875.0,232.0,920.0
87.png,97.0,551.0,168.0,660.0
87.png,141.0,530.0,205.0,626.0
87.png,175.0,510.0,238.0,613.0
87.png,177.0,734.0,236.0,827.0
87.png,308.0,954.0,356.0,1028.0
87.png,337.0,942.0,386.0,1014.0
87.png,767.0,2638.0,809.0,2714.0
87.png,668.0,2301.0,692.0,2343.0
87.png,704.0,2325.0,724.0,2371.0
87.png,711.0,2370.0,734.0,2419.0
87.png,739.0,2340.0,772.0,2413.0
87.png,729.0,2436.0,760.0,2505.0
87.png,794.0,2566.0,829.0,2630.0
87.png,833.0,2566.0,861.0,2628.0
87.png,858.0,2561.0,885.0,2622.0
87.png,889.0,2558.0,917.0,2620.0
87.png,919.0,2558.0,944.0,2616.0
87.png,808.0,2641.0,839.0,2705.0
87.png,686.0,2182.0,717.0,2245.0
87.png,844.0,2643.0,865.0,2698.0
87.png,868.0,2636.0,895.0,2699.0
87.png,923.0,2628.0,951.0,2693.0
87.png,953.0,2631.0,979.0,2689.0
87.png,979.0,2624.0,1007.0,2687.0
87.png,946.0,2549.0,975.0,2615.0
87.png,967.0,2541.0,1000.0,2610.0
87.png,1026.0,2541.0,1057.0,2601.0
87.png,1058.0,2537.0,1086.0,2602.0
87.png,1110.0,2534.0,1140.0,2589.0
87.png,720.0,2174.0,751.0,2240.0
87.png,675.0,2070.0,709.0,2153.0
87.png,366.0,923.0,418.0,1003.0
87.png,520.0,864.0,570.0,936.0
87.png,400.0,918.0,450.0,989.0
87.png,313.0,1049.0,393.0,1171.0
87.png,353.0,1047.0,402.0,1119.0
87.png,383.0,1021.0,450.0,1132.0
87.png,421.0,1003.0,498.0,1133.0
87.png,459.0,982.0,536.0,1105.0
87.png,498.0,969.0,574.0,1078.0
87.png,430.0,907.0,482.0,978.0
87.png,459.0,891.0,506.0,962.0
87.png,490.0,877.0,544.0,949.0
87.png,545.0,839.0,601.0,921.0
87.png,713.0,2076.0,734.0,2146.0
87.png,540.0,946.0,612.0,1057.0
87.png,580.0,934.0,646.0,1036.0
87.png,581.0,839.0,631.0,912.0
87.png,612.0,825.0,661.0,896.0
87.png,622.0,911.0,695.0,1029.0
87.png,404.0,1267.0,456.0,1348.0
87.png,443.0,1267.0,486.0,1331.0
87.png,475.0,1254.0,520.0,1321.0
87.png,505.0,1243.0,550.0,1309.0
87.png,537.0,1228.0,582.0,1296.0
87.png,676.0,1591.0,741.0,1693.0
87.png,600.0,1614.0,662.0,1708.0
87.png,559.0,1632.0,634.0,1745.0
87.png,1199.0,2772.0,1267.0,2874.0
87.png,793.0,2862.0,822.0,2922.0
87.png,1173.0,2527.0,1219.0,2598.0
87.png,1186.0,2597.0,1228.0,2661.0
87.png,1283.0,2155.0,1297.0,2180.0
87.png,1303.0,2145.0,1325.0,2173.0
87.png,584.0,1050.0,619.0,1077.0
87.png,923.0,1352.0,1011.0,1466.0
87.png,922.0,1579.0,971.0,1619.0
87.png,1151.0,2293.0,1195.0,2380.0
87.png,1159.0,2378.0,1200.0,2441.0
87.png,1292.0,3501.0,1367.0,3662.0
87.png,885.0,3891.0,914.0,3939.0
87.png,598.0,1290.0,667.0,1391.0
87.png,626.0,1926.0,644.0,1961.0
87.png,1079.0,1755.0,1126.0,1889.0
87.png,1163.0,2738.0,1192.0,2805.0
87.png,1173.0,2820.0,1203.0,2883.0
87.png,1155.0,2824.0,1177.0,2883.0
87.png,1126.0,2825.0,1150.0,2882.0
87.png,1138.0,2743.0,1162.0,2802.0
87.png,1109.0,2747.0,1136.0,2806.0
87.png,1084.0,2753.0,1106.0,2814.0
87.png,1104.0,2830.0,1127.0,2887.0
87.png,1077.0,2831.0,1101.0,2884.0
87.png,1053.0,2754.0,1078.0,2814.0
87.png,1026.0,2761.0,1052.0,2816.0
87.png,996.0,2761.0,1023.0,2821.0
87.png,971.0,2763.0,1001.0,2829.0
87.png,1054.0,2830.0,1080.0,2889.0
87.png,1026.0,2835.0,1050.0,2892.0
87.png,1007.0,2841.0,1031.0,2894.0
87.png,979.0,2846.0,1002.0,2893.0
87.png,956.0,2844.0,981.0,2905.0
87.png,928.0,2851.0,954.0,2911.0
87.png,907.0,2853.0,927.0,2911.0
87.png,915.0,2772.0,940.0,2835.0
87.png,652.0,1900.0,682.0,1969.0
87.png,679.0,1896.0,704.0,1957.0
87.png,710.0,1891.0,742.0,1959.0
87.png,924.0,1769.0,953.0,1844.0
87.png,644.0,1809.0,674.0,1873.0
87.png,671.0,1816.0,696.0,1875.0
87.png,699.0,1817.0,724.0,1869.0
87.png,720.0,1813.0,747.0,1871.0
87.png,749.0,1808.0,776.0,1868.0
87.png,771.0,1802.0,797.0,1862.0
87.png,800.0,1799.0,827.0,1859.0
87.png,820.0,1785.0,848.0,1846.0
87.png,848.0,1768.0,889.0,1855.0
87.png,889.0,1771.0,922.0,1851.0
87.png,967.0,1761.0,998.0,1834.0
87.png,747.0,1881.0,780.0,1964.0
87.png,999.0,1752.0,1031.0,1827.0
87.png,1045.0,1760.0,1071.0,1829.0
87.png,1009.0,1853.0,1044.0,1927.0
87.png,1049.0,1851.0,1084.0,1929.0
87.png,974.0,1857.0,1010.0,1936.0
87.png,936.0,1863.0,968.0,1932.0
87.png,902.0,1864.0,936.0,1953.0
87.png,860.0,1871.0,895.0,1946.0
87.png,824.0,1885.0,856.0,1952.0
87.png,783.0,1878.0,820.0,1958.0
87.png,886.0,2777.0,912.0,2838.0
